fdc_id;name;category;protein;phe;phe_source;fat;carbs;energy
168374;Свинина, фарш, 84 % постного мяса / 16 % жира, приготовленная на сковороде;Мясо;27,10;1160,0;original;21,40;0,00;301,0
168375;Свинина, фарш, 96 % постного мяса / 4 % жира, приготовленная на сковороде;Мясо;31,70;1350,0;original;6,20;0,57;185,0
168376;Свиная корейка, свежая, спинные ребрышки, на кости, сырая, только постная;Мясо;20,80;866,0;original;9,84;0,00;172,0
168377;Свиная корейка, свежая, спинные ребрышки, на кости, варено-жареная, только постная;Мясо;24,20;1000,0;original;17,60;0,00;255,0
168378;Свинина, свежая, корейка, ребрышки по-деревенски, только отделяемое постное мясо, на кости, приготовленное, поджаренное;Мясо;27,80;1160,0;original;11,60;0,00;216,0
168379;Свинина свежая, корейка, ребрышки по-деревенски, только отделяемое постное мясо, бескостное, приготовленное, жареное;Мясо;29,20;1210,0;original;11,40;0,00;219,0
168380;Свинина свежая, лопатка (отбивные), бескостная, с отделяемым постным и жирным жиром, вареная, жареная;Мясо;24,70;1030,0;original;11,10;0,83;202,0
168381;Свинина свежая, корейка, лопатка (отбивные или жаркое), бескостная, только отделяемое постное мясо и жир, сырая;Мясо;20,50;853,0;original;7,94;0,76;157,0
168382;Бекон, предварительно нарезанный, с пониженным содержанием/низким содержанием натрия, неподготовленный;Мясо;12,50;521,0;original;39,30;0,83;407,0
168383;Канадский бекон, приготовленный и обжаренный на сковороде;Мясо;28,30;1160,0;original;2,78;1,80;146,0
168384;Семена люцерны, проросшие, сырые;Орехи и семена;3,99;179,6;calculated;0,69;2,10;23,0
168385;Листья амаранта, сырые;Овощи;2,46;133,0;original;0,33;4,02;23,0
168386;Артишоки (шаровые или французские), приготовленные, вареные, сушеные, без соли;Овощи;2,89;72,2;calculated;0,34;12,00;53,0
